index,date,subject,replicate,noise-level,intent,body orientation,ring,hand,hand rest (stability),hand orientation,gestures,firebase,time,X_trial,X_num_taps,X_detected_starts,X_extra_starts_in_front,X_extra_starts_in_end,sanity check,trial,gesture_num
328,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,4
329,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,6
330,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,6
331,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,4
332,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,4
333,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,6
334,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,9
335,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,2
336,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,2
337,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,9
338,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,2
339,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,4
340,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,2
341,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,4
342,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,9
343,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,9
344,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,4
345,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,9
346,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,9
347,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,6
348,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,2
349,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,6
350,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,2
351,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,4
352,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,9
353,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,9
354,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,6
355,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,6
356,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,2
357,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,9
358,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,9
359,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,8912A5AF-3D2A-47DD-81C1-0760A514C8D6.json,2:20:00 PM,8,80,44,3,1,40,8,4
360,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,4
361,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,4
362,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,4
363,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,6
364,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,2
365,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,9
366,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,6
367,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,2
368,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,9
369,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,6
370,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,9
371,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,2
372,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,9
373,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,2
374,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,2
375,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,6
376,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,6
377,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,2
378,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,4
379,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,2
380,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,6
381,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,4
382,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,4
383,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,9
384,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,9
385,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,9
386,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,9
387,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,9
388,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,6
389,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,4
390,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,2
391,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,4
392,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,4
393,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,6
394,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,4
395,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,6
396,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,9
397,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,2
398,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,2
399,April 2,Gati,1,clean,"small, as discrete as possible (wrist)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,5BB4F9AC-C8B3-41F7-947C-4C6C8C6C50FA.json,2:22:00 PM,9,80,43,2,1,40,9,6
400,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",f,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,6
401,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",d,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,4
402,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",i,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,9
403,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",f,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,6
404,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",b,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,2
405,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",b,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,2
406,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",i,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,9
407,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",d,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,4
408,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",d,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,4
409,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",d,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,4
410,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",f,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,6
411,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",i,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,9
412,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",b,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,2
413,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",f,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,6
414,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",i,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,9
415,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",f,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,6
416,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",i,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,9
417,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",b,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,2
418,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",d,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,4
419,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",f,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,6
420,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",i,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,9
421,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",i,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,9
422,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",b,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,2
423,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",d,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,4
424,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",b,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,2
425,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",i,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,9
426,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",b,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,2
427,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",f,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,6
428,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",d,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,4
429,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",f,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,6
